lon,lat,jjii
101.542,29.1194,2528
102.001,29.1578,2529
102.461,29.1938,2530
102.922,29.2276,2531
103.383,29.259,2532
103.844,29.2882,2533
104.306,29.315,2534
104.768,29.3395,2535
105.23,29.3617,2536
105.693,29.3815,2537
106.156,29.399,2538
106.619,29.4142,2539
107.082,29.4271,2540
107.545,29.4376,2541
108.009,29.4458,2542
108.473,29.4516,2543
108.936,29.4551,2544
109.4,29.4563,2545
109.864,29.4551,2546
110.327,29.4516,2547
110.791,29.4458,2548
111.255,29.4376,2549
111.718,29.4271,2550
112.181,29.4142,2551
112.644,29.399,2552
113.107,29.3815,2553
113.57,29.3617,2554
114.032,29.3395,2555
114.494,29.315,2556
114.956,29.2882,2557
115.417,29.259,2558
115.878,29.2276,2559
116.339,29.1938,2560
116.799,29.1578,2561
117.258,29.1194,2562
117.717,29.0788,2563
118.176,29.0358,2564
118.634,28.9906,2565
119.091,28.9431,2566
119.547,28.8933,2567
120.003,28.8413,2568
120.459,28.787,2569
120.913,28.7305,2570
121.367,28.6717,2571
121.82,28.6107,2572
122.272,28.5474,2573
122.724,28.4819,2574
123.174,28.4142,2575
123.624,28.3443,2576
124.073,28.2723,2577
124.521,28.198,2578
124.968,28.1216,2579
125.414,28.043,2580
125.859,27.9622,2581
126.303,27.8793,2582
126.745,27.7942,2583
127.187,27.707,2584
127.628,27.6178,2585
128.067,27.5264,2586
128.506,27.4329,2587
128.943,27.3373,2588
129.379,27.2397,2589
129.814,27.14,2590
88.8723,27.5267,2600
89.3094,27.6272,2601
89.7477,27.7255,2602
90.1871,27.8218,2603
90.6278,27.916,2604
91.0696,28.008,2605
91.5126,28.098,2606
91.9567,28.1858,2607
92.4019,28.2715,2608
92.8482,28.355,2609
93.2955,28.4364,2610
93.7438,28.5156,2611
94.1931,28.5926,2612
94.6434,28.6675,2613
95.0947,28.7401,2614
95.5468,28.8105,2615
95.9999,28.8787,2616
96.4538,28.9447,2617
96.9086,29.0084,2618
97.3642,29.0699,2619
97.8205,29.1291,2620
98.2776,29.1861,2621
98.7355,29.2408,2622
99.1941,29.2932,2623
99.6533,29.3434,2624
100.113,29.3912,2625
100.574,29.4368,2626
101.035,29.4801,2627
101.496,29.521,2628
101.959,29.5597,2629
102.421,29.596,2630
102.884,29.63,2631
103.348,29.6617,2632
103.812,29.691,2633
104.276,29.7181,2634
104.741,29.7427,2635
105.206,29.7651,2636
105.671,29.7851,2637
106.137,29.8027,2638
106.603,29.818,2639
107.068,29.831,2640
107.535,29.8416,2641
108.001,29.8498,2642
108.467,29.8557,2643
108.934,29.8593,2644
109.4,29.8604,2645
109.866,29.8593,2646
110.333,29.8557,2647
110.799,29.8498,2648
111.265,29.8416,2649
111.732,29.831,2650
112.197,29.818,2651
112.663,29.8027,2652
113.129,29.7851,2653
113.594,29.7651,2654
114.059,29.7427,2655
114.524,29.7181,2656
114.988,29.691,2657
115.452,29.6617,2658
115.916,29.63,2659
116.379,29.596,2660
116.841,29.5597,2661
117.304,29.521,2662
117.765,29.4801,2663
118.226,29.4368,2664
118.687,29.3912,2665
119.147,29.3434,2666
119.606,29.2932,2667
120.065,29.2408,2668
120.522,29.1861,2669
120.979,29.1291,2670
121.436,29.0699,2671
121.891,29.0084,2672
122.346,28.9447,2673
122.8,28.8787,2674
123.253,28.8105,2675
123.705,28.7401,2676
124.157,28.6675,2677
124.607,28.5926,2678
125.056,28.5156,2679
125.505,28.4364,2680
125.952,28.355,2681
126.398,28.2715,2682
126.843,28.1858,2683
127.287,28.098,2684
127.73,28.008,2685
128.172,27.916,2686
128.613,27.8218,2687
129.052,27.7255,2688
129.491,27.6272,2689
129.928,27.5267,2690
88.7573,27.9141,2700
89.1966,28.0152,2701
89.6371,28.1143,2702
90.0789,28.2113,2703
90.5219,28.3062,2704
90.966,28.399,2705
91.4113,28.4896,2706
91.8578,28.5781,2707
92.3053,28.6644,2708
92.754,28.7485,2709
93.2037,28.8305,2710
93.6544,28.9103,2711
94.1062,28.9879,2712
94.5589,29.0633,2713
95.0126,29.1365,2714
95.4673,29.2074,2715
95.9229,29.2761,2716
96.3793,29.3426,2717
96.8366,29.4068,2718
97.2947,29.4687,2719
97.7536,29.5284,2720
98.2133,29.5858,2721
98.6738,29.6409,2722
99.1349,29.6938,2723
99.5967,29.7443,2724
100.059,29.7925,2725
100.522,29.8384,2726
100.986,29.882,2727
101.45,29.9233,2728
101.915,29.9622,2729
102.381,29.9988,2730
102.846,30.0331,2731
103.313,30.065,2732
103.779,30.0946,2733
104.246,30.1218,2734
104.714,30.1467,2735
105.181,30.1692,2736
105.649,30.1894,2737
106.118,30.2072,2738
106.586,30.2226,2739
107.055,30.2356,2740
107.524,30.2463,2741
107.993,30.2546,2742
108.462,30.2606,2743
108.931,30.2641,2744
109.4,30.2653,2745
109.869,30.2641,2746
110.338,30.2606,2747
110.807,30.2546,2748
111.276,30.2463,2749
111.745,30.2356,2750
112.214,30.2226,2751
112.682,30.2072,2752
113.151,30.1894,2753
113.619,30.1692,2754
114.086,30.1467,2755
114.554,30.1218,2756
115.021,30.0946,2757
115.487,30.065,2758
115.954,30.0331,2759
116.419,29.9988,2760
116.885,29.9622,2761
117.35,29.9233,2762
117.814,29.882,2763
118.278,29.8384,2764
118.741,29.7925,2765
119.203,29.7443,2766
119.665,29.6938,2767
120.126,29.6409,2768
120.587,29.5858,2769
121.046,29.5284,2770
121.505,29.4687,2771
121.963,29.4068,2772
122.421,29.3426,2773
122.877,29.2761,2774
123.333,29.2074,2775
123.787,29.1365,2776
124.241,29.0633,2777
124.694,28.9879,2778
125.146,28.9103,2779
125.596,28.8305,2780
126.046,28.7485,2781
126.495,28.6644,2782
126.942,28.5781,2783
127.389,28.4896,2784
127.834,28.399,2785
128.278,28.3062,2786
128.721,28.2113,2787
129.163,28.1143,2788
129.603,28.0152,2789
130.043,27.9141,2790
88.6409,28.302,2800
89.0825,28.4039,2801
89.5253,28.5037,2802
89.9694,28.6014,2803
90.4147,28.697,2804
90.8612,28.7905,2805
91.3088,28.8818,2806
91.7577,28.9709,2807
92.2076,29.0579,2808
92.6587,29.1427,2809
93.1108,29.2253,2810
93.564,29.3056,2811
94.0182,29.3838,2812
94.4734,29.4598,2813
94.9297,29.5335,2814
95.3868,29.605,2815
95.8449,29.6742,2816
96.3039,29.7412,2817
96.7637,29.8059,2818
97.2244,29.8683,2819
97.6859,29.9284,2820
98.1483,29.9862,2821
98.6113,30.0418,2822
99.0751,30.095,2823
99.5396,30.1459,2824
100.005,30.1945,2825
100.47,30.2408,2826
100.937,30.2847,2827
101.404,30.3263,2828
101.871,30.3655,2829
102.339,30.4024,2830
102.808,30.4369,2831
103.277,30.4691,2832
103.746,30.4989,2833
104.216,30.5263,2834
104.686,30.5514,2835
105.157,30.5741,2836
105.627,30.5944,2837
106.098,30.6123,2838
106.57,30.6278,2839
107.041,30.641,2840
107.513,30.6517,2841
107.984,30.6601,2842
108.456,30.6661,2843
108.928,30.6697,2844
109.4,30.6709,2845
109.872,30.6697,2846
110.344,30.6661,2847
110.816,30.6601,2848
111.287,30.6517,2849
111.759,30.641,2850
112.23,30.6278,2851
112.702,30.6123,2852
113.173,30.5944,2853
113.643,30.5741,2854
114.114,30.5514,2855
114.584,30.5263,2856
115.054,30.4989,2857
115.523,30.4691,2858
115.992,30.4369,2859
116.461,30.4024,2860
116.929,30.3655,2861
117.396,30.3263,2862
117.863,30.2847,2863
118.33,30.2408,2864
118.795,30.1945,2865
119.26,30.1459,2866
119.725,30.095,2867
120.189,30.0418,2868
120.652,29.9862,2869
121.114,29.9284,2870
121.576,29.8683,2871
122.036,29.8059,2872
122.496,29.7412,2873
122.955,29.6742,2874
123.413,29.605,2875
123.87,29.5335,2876
124.327,29.4598,2877
124.782,29.3838,2878
125.236,29.3056,2879
125.689,29.2253,2880
126.141,29.1427,2881
126.592,29.0579,2882
127.042,28.9709,2883
127.491,28.8818,2884
127.939,28.7905,2885
128.385,28.697,2886
128.831,28.6014,2887
129.275,28.5037,2888
129.717,28.4039,2889
130.159,28.302,2890
88.5234,28.6905,2900
88.9672,28.7932,2901
89.4123,28.8937,2902
89.8587,28.9921,2903
90.3063,29.0884,2904
90.7552,29.1826,2905
91.2052,29.2746,2906
91.6564,29.3644,2907
92.1088,29.452,2908
92.5623,29.5374,2909
93.0169,29.6206,2910
93.4726,29.7016,2911
93.9293,29.7804,2912
94.387,29.8569,2913
94.8458,29.9312,2914
95.3055,30.0032,2915
95.7661,30.0729,2916
96.2276,30.1404,2917
96.6901,30.2056,2918
97.1534,30.2685,2919
97.6175,30.329,2920
98.0824,30.3873,2921
98.5481,30.4433,2922
99.0145,30.4969,2923
99.4817,30.5482,2924
99.9495,30.5972,2925
100.418,30.6438,2926
100.887,30.688,2927
101.357,30.7299,2928
101.827,30.7695,2929
102.298,30.8066,2930
102.769,30.8414,2931
103.241,30.8738,2932
103.713,30.9038,2933
104.185,30.9315,2934
104.658,30.9567,2935
105.131,30.9796,2936
105.605,31.0,2937
106.079,31.0181,2938
106.553,31.0338,2939
107.027,31.047,2940
107.501,31.0578,2941
107.976,31.0663,2942
108.451,31.0723,2943
108.925,31.0759,2944
109.4,31.0771,2945
109.875,31.0759,2946
110.349,31.0723,2947
110.824,31.0663,2948
111.299,31.0578,2949
111.773,31.047,2950
112.247,31.0338,2951
112.721,31.0181,2952
113.195,31.0,2953
113.669,30.9796,2954
114.142,30.9567,2955
114.615,30.9315,2956
115.087,30.9038,2957
115.559,30.8738,2958
116.031,30.8414,2959
116.502,30.8066,2960
116.973,30.7695,2961
117.443,30.7299,2962
117.913,30.688,2963
118.382,30.6438,2964
118.851,30.5972,2965
119.318,30.5482,2966
119.785,30.4969,2967
120.252,30.4433,2968
120.718,30.3873,2969
121.182,30.329,2970
121.647,30.2685,2971
122.11,30.2056,2972
122.572,30.1404,2973
123.034,30.0729,2974
123.495,30.0032,2975
123.954,29.9312,2976
124.413,29.8569,2977
124.871,29.7804,2978
125.327,29.7016,2979
125.783,29.6206,2980
126.238,29.5374,2981
126.691,29.452,2982
127.144,29.3644,2983
127.595,29.2746,2984
128.045,29.1826,2985
128.494,29.0884,2986
128.941,28.9921,2987
129.388,28.8937,2988
129.833,28.7932,2989
130.277,28.6905,2990
88.4044,29.0795,3000
88.8506,29.183,3001
89.298,29.2843,3002
89.7468,29.3834,3003
90.1968,29.4804,3004
90.648,29.5753,3005
91.1005,29.6679,3006
91.5541,29.7584,3007
92.0089,29.8467,3008
92.4648,29.9327,3009
92.9219,30.0166,3010
93.3801,30.0982,3011
93.8393,30.1775,3012
94.2996,30.2546,3013
94.7609,30.3294,3014
95.2231,30.402,3015
95.6863,30.4723,3016
96.1505,30.5402,3017
96.6155,30.6059,3018
97.0815,30.6693,3019
97.5482,30.7303,3020
98.0158,30.789,3021
98.4842,30.8454,3022
98.9533,30.8994,3023
99.4231,30.9511,3024
99.8936,31.0004,3025
100.365,31.0474,3026
100.837,31.092,3027
101.309,31.1342,3028
101.782,31.174,3029
102.256,31.2115,3030
102.73,31.2465,3031
103.204,31.2792,3032
103.679,31.3095,3033
104.154,31.3373,3034
104.63,31.3627,3035
105.106,31.3858,3036
105.582,31.4064,3037
106.059,31.4246,3038
106.536,31.4404,3039
107.013,31.4537,3040
107.49,31.4646,3041
107.967,31.4731,3042
108.445,31.4792,3043
108.922,31.4828,3044
109.4,31.4841,3045
109.878,31.4828,3046
110.355,31.4792,3047
110.833,31.4731,3048
111.31,31.4646,3049
111.787,31.4537,3050
112.264,31.4404,3051
112.741,31.4246,3052
113.218,31.4064,3053
113.694,31.3858,3054
114.17,31.3627,3055
114.646,31.3373,3056
115.121,31.3095,3057
115.596,31.2792,3058
116.07,31.2465,3059
116.544,31.2115,3060
117.018,31.174,3061
117.491,31.1342,3062
117.963,31.092,3063
118.435,31.0474,3064
118.906,31.0004,3065
119.377,30.9511,3066
119.847,30.8994,3067
120.316,30.8454,3068
120.784,30.789,3069
121.252,30.7303,3070
121.719,30.6693,3071
122.184,30.6059,3072
122.65,30.5402,3073
123.114,30.4723,3074
123.577,30.402,3075
124.039,30.3294,3076
124.5,30.2546,3077
124.961,30.1775,3078
125.42,30.0982,3079
125.878,30.0166,3080
126.335,29.9327,3081
126.791,29.8467,3082
127.246,29.7584,3083
127.7,29.6679,3084
128.152,29.5753,3085
128.603,29.4804,3086
129.053,29.3834,3087
129.502,29.2843,3088
129.949,29.183,3089
130.396,29.0795,3090
88.2842,29.4691,3100
88.7327,29.5733,3101
89.1825,29.6754,3102
89.6335,29.7753,3103
90.0859,29.873,3104
90.5396,29.9685,3105
90.9944,30.0619,3106
91.4506,30.153,3107
91.9078,30.2419,3108
92.3663,30.3286,3109
92.8258,30.4131,3110
93.2865,30.4953,3111
93.7483,30.5752,3112
94.2111,30.6529,3113
94.675,30.7283,3114
95.1398,30.8014,3115
95.6057,30.8722,3116
96.0724,30.9407,3117
96.5402,31.0069,3118
97.0087,31.0707,3119
97.4782,31.1322,3120
97.9484,31.1913,3121
98.4195,31.2481,3122
98.8913,31.3026,3123
99.3639,31.3547,3124
99.8372,31.4044,3125
100.311,31.4517,3126
100.786,31.4966,3127
101.261,31.5391,3128
101.737,31.5793,3129
102.213,31.617,3130
102.69,31.6523,3131
103.167,31.6852,3132
103.645,31.7157,3133
104.123,31.7438,3134
104.601,31.7694,3135
105.08,31.7926,3136
105.56,31.8134,3137
106.039,31.8317,3138
106.519,31.8476,3139
106.999,31.8611,3140
107.479,31.8721,3141
107.959,31.8806,3142
108.439,31.8868,3143
108.92,31.8904,3144
109.4,31.8916,3145
109.88,31.8904,3146
110.361,31.8868,3147
110.841,31.8806,3148
111.321,31.8721,3149
111.801,31.8611,3150
112.281,31.8476,3151
112.761,31.8317,3152
113.24,31.8134,3153
113.72,31.7926,3154
114.199,31.7694,3155
114.677,31.7438,3156
115.155,31.7157,3157
115.633,31.6852,3158
116.11,31.6523,3159
116.587,31.617,3160
117.063,31.5793,3161
117.539,31.5391,3162
118.014,31.4966,3163
118.489,31.4517,3164
118.963,31.4044,3165
119.436,31.3547,3166
119.909,31.3026,3167
120.38,31.2481,3168
120.852,31.1913,3169
121.322,31.1322,3170
121.791,31.0707,3171
122.26,31.0069,3172
122.728,30.9407,3173
123.194,30.8722,3174
123.66,30.8014,3175
124.125,30.7283,3176
124.589,30.6529,3177
125.052,30.5752,3178
125.513,30.4953,3179
125.974,30.4131,3180
126.434,30.3286,3181
126.892,30.2419,3182
127.349,30.153,3183
127.806,30.0619,3184
128.26,29.9685,3185
128.714,29.873,3186
129.166,29.7753,3187
129.618,29.6754,3188
130.067,29.5733,3189
130.516,29.4691,3190
88.1627,29.8592,3200
88.6134,29.9642,3201
89.0656,30.067,3202
89.5191,30.1676,3203
89.9739,30.2661,3204
90.4299,30.3623,3205
90.8873,30.4564,3206
91.3458,30.5482,3207
91.8056,30.6378,3208
92.2665,30.7251,3209
92.7286,30.8102,3210
93.1919,30.893,3211
93.6562,30.9736,3212
94.1216,31.0518,3213
94.5881,31.1278,3214
95.0556,31.2014,3215
95.524,31.2727,3216
95.9935,31.3417,3217
96.4639,31.4084,3218
96.9351,31.4727,3219
97.4073,31.5347,3220
97.8802,31.5943,3221
98.3541,31.6515,3222
98.8286,31.7064,3223
99.304,31.7588,3224
99.78,31.8089,3225
100.257,31.8566,3226
100.734,31.9018,3227
101.212,31.9447,3228
101.691,31.9851,3229
102.17,32.0231,3230
102.649,32.0587,3231
103.13,32.0919,3232
103.61,32.1226,3233
104.091,32.1509,3234
104.573,32.1767,3235
105.054,32.2001,3236
105.536,32.221,3237
106.019,32.2395,3238
106.501,32.2555,3239
106.984,32.2691,3240
107.467,32.2801,3241
107.95,32.2888,3242
108.433,32.2949,3243
108.917,32.2986,3244
109.4,32.2999,3245
109.883,32.2986,3246
110.367,32.2949,3247
110.85,32.2888,3248
111.333,32.2801,3249
111.816,32.2691,3250
112.299,32.2555,3251
112.781,32.2395,3252
113.264,32.221,3253
113.746,32.2001,3254
114.227,32.1767,3255
114.709,32.1509,3256
115.19,32.1226,3257
115.67,32.0919,3258
116.151,32.0587,3259
116.63,32.0231,3260
117.109,31.9851,3261
117.588,31.9447,3262
118.066,31.9018,3263
118.543,31.8566,3264
119.02,31.8089,3265
119.496,31.7588,3266
119.971,31.7064,3267
120.446,31.6515,3268
120.92,31.5943,3269
121.393,31.5347,3270
121.865,31.4727,3271
122.336,31.4084,3272
122.807,31.3417,3273
123.276,31.2727,3274
123.744,31.2014,3275
124.212,31.1278,3276
124.678,31.0518,3277
125.144,30.9736,3278
125.608,30.893,3279
126.071,30.8102,3280
126.533,30.7251,3281
126.994,30.6378,3282
127.454,30.5482,3283
127.913,30.4564,3284
128.37,30.3623,3285
128.826,30.2661,3286
129.281,30.1676,3287
129.734,30.067,3288
130.187,29.9642,3289
130.637,29.8592,3290
88.0397,30.2498,3300
88.4929,30.3556,3301
88.9474,30.4591,3302
89.4033,30.5605,3303
89.8605,30.6597,3304
90.319,30.7566,3305
90.7788,30.8514,3306
91.2399,30.9439,3307
91.7022,31.0341,3308
92.1657,31.1221,3309
92.6303,31.2079,3310
93.0962,31.2913,3311
93.5631,31.3724,3312
94.0311,31.4513,3313
94.5002,31.5278,3314
94.9703,31.602,3315
95.4415,31.6738,3316
95.9136,31.7434,3317
96.3867,31.8105,3318
96.8607,31.8753,3319
97.3355,31.9377,3320
97.8113,31.9978,3321
98.2878,32.0555,3322
98.7652,32.1107,3323
99.2433,32.1636,3324
99.7221,32.214,3325
100.202,32.2621,3326
100.682,32.3077,3327
101.163,32.3508,3328
101.644,32.3916,3329
102.126,32.4299,3330
102.609,32.4658,3331
103.092,32.4992,3332
103.575,32.5301,3333
104.059,32.5586,3334
104.543,32.5846,3335
105.028,32.6082,3336
105.513,32.6293,3337
105.998,32.6479,3338
106.484,32.664,3339
106.969,32.6777,3340
107.455,32.6888,3341
107.941,32.6975,3342
108.428,32.7038,3343
108.914,32.7075,3344
109.4,32.7087,3345
109.886,32.7075,3346
110.372,32.7038,3347
110.859,32.6975,3348
111.345,32.6888,3349
111.831,32.6777,3350
112.316,32.664,3351
112.802,32.6479,3352
113.287,32.6293,3353
113.772,32.6082,3354
114.257,32.5846,3355
114.741,32.5586,3356
115.225,32.5301,3357
115.708,32.4992,3358
116.191,32.4658,3359
116.674,32.4299,3360
117.156,32.3916,3361
117.637,32.3508,3362
118.118,32.3077,3363
118.598,32.2621,3364
119.078,32.214,3365
119.557,32.1636,3366
120.035,32.1107,3367
120.512,32.0555,3368
120.989,31.9978,3369
121.464,31.9377,3370
121.939,31.8753,3371
122.413,31.8105,3372
122.886,31.7434,3373
123.359,31.6738,3374
123.83,31.602,3375
124.3,31.5278,3376
124.769,31.4513,3377
125.237,31.3724,3378
125.704,31.2913,3379
126.17,31.2079,3380
126.634,31.1221,3381
127.098,31.0341,3382
127.56,30.9439,3383
128.021,30.8514,3384
128.481,30.7566,3385
128.94,30.6597,3386
129.397,30.5605,3387
129.853,30.4591,3388
130.307,30.3556,3389
130.76,30.2498,3390
87.9153,30.6409,3400
88.3709,30.7475,3401
88.8278,30.8518,3402
89.2862,30.9539,3403
89.7458,31.0538,3404
90.2068,31.1515,3405
90.6692,31.2469,3406
91.1328,31.3401,3407
91.5976,31.431,3408
92.0636,31.5197,3409
92.5309,31.606,3410
92.9993,31.6901,3411
93.4688,31.7718,3412
93.9395,31.8513,3413
94.4113,31.9284,3414
94.8841,32.0031,3415
95.3579,32.0755,3416
95.8328,32.1455,3417
96.3086,32.2132,3418
96.7853,32.2785,3419
97.2629,32.3414,3420
97.7415,32.4019,3421
98.2208,32.46,3422
98.701,32.5157,3423
99.1819,32.5689,3424
99.6636,32.6197,3425
100.146,32.6681,3426
100.629,32.7141,3427
101.113,32.7576,3428
101.597,32.7987,3429
102.082,32.8372,3430
102.567,32.8734,3431
103.053,32.907,3432
103.54,32.9382,3433
104.026,32.9669,3434
104.514,32.9931,3435
105.001,33.0169,3436
105.489,33.0381,3437
105.977,33.0569,3438
106.466,33.0731,3439
106.955,33.0869,3440
107.443,33.0982,3441
107.932,33.1069,3442
108.422,33.1132,3443
108.911,33.1169,3444
109.4,33.1182,3445
109.889,33.1169,3446
110.378,33.1132,3447
110.868,33.1069,3448
111.357,33.0982,3449
111.845,33.0869,3450
112.334,33.0731,3451
112.823,33.0569,3452
113.311,33.0381,3453
113.799,33.0169,3454
114.286,32.9931,3455
114.773,32.9669,3456
115.26,32.9382,3457
115.747,32.907,3458
116.233,32.8734,3459
116.718,32.8372,3460
117.203,32.7987,3461
117.687,32.7576,3462
118.171,32.7141,3463
118.654,32.6681,3464
119.136,32.6197,3465
119.618,32.5689,3466
120.099,32.5157,3467
120.579,32.46,3468
121.059,32.4019,3469
121.537,32.3414,3470
122.015,32.2785,3471
122.491,32.2132,3472
122.967,32.1455,3473
123.442,32.0755,3474
123.916,32.0031,3475
124.389,31.9284,3476
124.86,31.8513,3477
125.331,31.7718,3478
125.801,31.6901,3479
126.269,31.606,3480
126.736,31.5197,3481
127.202,31.431,3482
127.667,31.3401,3483
128.131,31.2469,3484
128.593,31.1515,3485
129.054,31.0538,3486
129.514,30.9539,3487
129.972,30.8518,3488
130.429,30.7475,3489
130.885,30.6409,3490
87.7896,31.0325,3500
88.2475,31.1398,3501
88.7069,31.2449,3502
89.1677,31.3478,3503
89.6299,31.4484,3504
90.0934,31.5468,3505
90.5582,31.643,3506
91.0243,31.7368,3507
91.4917,31.8284,3508
91.9604,31.9177,3509
92.4302,32.0047,3510
92.9013,32.0894,3511
93.3735,32.1718,3512
93.8469,32.2518,3513
94.3213,32.3295,3514
94.7968,32.4048,3515
95.2734,32.4777,3516
95.751,32.5483,3517
96.2295,32.6164,3518
96.709,32.6822,3519
97.1895,32.7456,3520
97.6708,32.8065,3521
98.153,32.8651,3522
98.636,32.9212,3523
99.1198,32.9748,3524
99.6043,33.026,3525
100.09,33.0748,3526
100.576,33.1211,3527
101.062,33.1649,3528
101.549,33.2063,3529
102.037,33.2452,3530
102.526,33.2816,3531
103.014,33.3155,3532
103.504,33.3469,3533
103.994,33.3758,3534
104.484,33.4022,3535
104.974,33.4262,3536
105.465,33.4476,3537
105.956,33.4665,3538
106.448,33.4828,3539
106.94,33.4967,3540
107.431,33.5081,3541
107.923,33.5169,3542
108.416,33.5232,3543
108.908,33.527,3544
109.4,33.5282,3545
109.892,33.527,3546
110.384,33.5232,3547
110.877,33.5169,3548
111.369,33.5081,3549
111.86,33.4967,3550
112.352,33.4828,3551
112.844,33.4665,3552
113.335,33.4476,3553
113.826,33.4262,3554
114.316,33.4022,3555
114.806,33.3758,3556
115.296,33.3469,3557
115.786,33.3155,3558
116.274,33.2816,3559
116.763,33.2452,3560
117.251,33.2063,3561
117.738,33.1649,3562
118.224,33.1211,3563
118.71,33.0748,3564
119.196,33.026,3565
119.68,32.9748,3566
120.164,32.9212,3567
120.647,32.8651,3568
121.129,32.8065,3569
121.611,32.7456,3570
122.091,32.6822,3571
122.57,32.6164,3572
123.049,32.5483,3573
123.527,32.4777,3574
124.003,32.4048,3575
124.479,32.3295,3576
124.953,32.2518,3577
125.427,32.1718,3578
125.899,32.0894,3579
126.37,32.0047,3580
126.84,31.9177,3581
127.308,31.8284,3582
127.776,31.7368,3583
128.242,31.643,3584
128.707,31.5468,3585
129.17,31.4484,3586
129.632,31.3478,3587
130.093,31.2449,3588
130.552,31.1398,3589
131.01,31.0325,3590
87.6624,31.4245,3600
88.1227,31.5326,3601
88.5846,31.6385,3602
89.0479,31.7421,3603
89.5125,31.8435,3604
89.9786,31.9426,3605
90.4459,32.0395,3606
90.9146,32.1341,3607
91.3846,32.2263,3608
91.8559,32.3163,3609
92.3284,32.4039,3610
92.8021,32.4892,3611
93.277,32.5722,3612
93.7531,32.6528,3613
94.2302,32.7311,3614
94.7085,32.8069,3615
95.1878,32.8804,3616
95.6682,32.9515,3617
96.1495,33.0202,3618
96.6319,33.0865,3619
97.1151,33.1503,3620
97.5993,33.2117,3621
98.0843,33.2707,3622
98.5702,33.3272,3623
99.0569,33.3813,3624
99.5443,33.4329,3625
100.033,33.482,3626
100.521,33.5286,3627
101.011,33.5728,3628
101.501,33.6145,3629
101.992,33.6537,3630
102.483,33.6903,3631
102.975,33.7245,3632
103.467,33.7561,3633
103.96,33.7853,3634
104.453,33.8119,3635
104.947,33.836,3636
105.441,33.8576,3637
105.935,33.8766,3638
106.43,33.8931,3639
106.924,33.9071,3640
107.419,33.9185,3641
107.914,33.9274,3642
108.409,33.9338,3643
108.905,33.9376,3644
109.4,33.9389,3645
109.895,33.9376,3646
110.391,33.9338,3647
110.886,33.9274,3648
111.381,33.9185,3649
111.876,33.9071,3650
112.37,33.8931,3651
112.865,33.8766,3652
113.359,33.8576,3653
113.853,33.836,3654
114.347,33.8119,3655
114.84,33.7853,3656
115.333,33.7561,3657
115.825,33.7245,3658
116.317,33.6903,3659
116.808,33.6537,3660
117.299,33.6145,3661
117.789,33.5728,3662
118.279,33.5286,3663
118.767,33.482,3664
119.256,33.4329,3665
119.743,33.3813,3666
120.23,33.3272,3667
120.716,33.2707,3668
121.201,33.2117,3669
121.685,33.1503,3670
122.168,33.0865,3671
122.65,33.0202,3672
123.132,32.9515,3673
123.612,32.8804,3674
124.091,32.8069,3675
124.57,32.7311,3676
125.047,32.6528,3677
125.523,32.5722,3678
125.998,32.4892,3679
126.472,32.4039,3680
126.944,32.3163,3681
127.415,32.2263,3682
127.885,32.1341,3683
128.354,32.0395,3684
128.821,31.9426,3685
129.287,31.8435,3686
129.752,31.7421,3687
130.215,31.6385,3688
130.677,31.5326,3689
131.138,31.4245,3690
87.5336,31.817,3700
87.9965,31.9259,3701
88.4608,32.0325,3702
88.9266,32.1369,3703
89.3938,32.239,3704
89.8624,32.3389,3705
90.3324,32.4365,3706
90.8037,32.5317,3707
91.2763,32.6247,3708
91.7502,32.7153,3709
92.2254,32.8036,3710
92.7018,32.8896,3711
93.1794,32.9731,3712
93.6581,33.0543,3713
94.1381,33.1332,3714
94.6191,33.2096,3715
95.1012,33.2837,3716
95.5844,33.3553,3717
96.0686,33.4245,3718
96.5537,33.4912,3719
97.0399,33.5555,3720
97.5269,33.6174,3721
98.0148,33.6768,3722
98.5036,33.7338,3723
98.9932,33.7882,3724
99.4836,33.8402,3725
99.9747,33.8897,3726
100.467,33.9367,3727
100.959,33.9812,3728
101.452,34.0232,3729
101.946,34.0627,3730
102.44,34.0996,3731
102.935,34.1341,3732
103.431,34.166,3733
103.926,34.1953,3734
104.423,34.2221,3735
104.919,34.2464,3736
105.416,34.2681,3737
105.914,34.2873,3738
106.411,34.304,3739
106.909,34.318,3740
107.407,34.3296,3741
107.905,34.3385,3742
108.403,34.3449,3743
108.902,34.3488,3744
109.4,34.35,3745
109.898,34.3488,3746
110.397,34.3449,3747
110.895,34.3385,3748
111.393,34.3296,3749
111.891,34.318,3750
112.389,34.304,3751
112.886,34.2873,3752
113.384,34.2681,3753
113.881,34.2464,3754
114.377,34.2221,3755
114.874,34.1953,3756
115.369,34.166,3757
115.865,34.1341,3758
116.36,34.0996,3759
116.854,34.0627,3760
117.348,34.0232,3761
117.841,33.9812,3762
118.333,33.9367,3763
118.825,33.8897,3764
119.316,33.8402,3765
119.807,33.7882,3766
120.296,33.7338,3767
120.785,33.6768,3768
121.273,33.6174,3769
121.76,33.5555,3770
122.246,33.4912,3771
122.731,33.4245,3772
123.216,33.3553,3773
123.699,33.2837,3774
124.181,33.2096,3775
124.662,33.1332,3776
125.142,33.0543,3777
125.621,32.9731,3778
126.098,32.8896,3779
126.575,32.8036,3780
127.05,32.7153,3781
127.524,32.6247,3782
127.996,32.5317,3783
128.468,32.4365,3784
128.938,32.3389,3785
